split,year,month,date,hour,station,actual_mm,rain_tier,regime,ar_like_hour,ar_like_day,echo_top_m,max_z_height_m,rhohv_min,reflectivity_dbz,z_per_mm
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.90554047,-7.417087,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.8034603,1.4999999,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,909.0909,0.98771775,-0.56566304,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.7908504,-4.0105295,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Little Cojo,0.697,dry_light,light_dry,0,1,nan,1636.3636,0.88928485,-2.6591108,-3.815080035194605
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,2000.0,0.916199,-5.5,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.7771267,0.8316602,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,2000.0,0.73014814,-1.5000001,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Ramajal,17.034,heavy,other,0,1,nan,7818.1816,0.7904597,-2.0,-0.11741223435481977
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.7929993,1.4493052,nan
train,2024,2,2024-02-18,2024-02-18 08:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,1,nan,1636.3636,0.56546366,2.5,9.84251968503937
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Army Camp,0.153,dry_light,light_dry,0,1,nan,2363.6365,0.75235087,-1.5,-9.803921568627452
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.94071656,-1.0,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.8092859,4.5211105,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Cojo HQ,0.20400000000000001,dry_light,light_dry,0,1,nan,1636.3636,0.93515706,10.3609,50.78872512368594
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,5636.364,0.73759764,-2.0,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,2000.0,0.78045577,-2.0929656,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Little Cojo,0.6459999999999999,dry_light,light_dry,0,1,nan,1636.3636,0.9039463,10.328588,15.988525591398542
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.921731,3.7104595,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,2000.0,0.7764143,-0.5,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.7436974,-3.4999998,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,3818.182,0.6720785,-4.9306855,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,4909.091,0.68799764,-3.0878432,nan
train,2024,2,2024-02-18,2024-02-18 09:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.5673183,2.1517787,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Army Camp,0.051000000000000004,dry_light,light_dry,0,1,nan,2000.0,0.7868935,-0.80216175,-15.728661827012603
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,2000.0,0.96902794,0.0,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,2000.0,0.8148317,0.6308981,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Cojo HQ,0.153,dry_light,light_dry,0,1,nan,2000.0,0.97860575,12.256145,80.10551976222618
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,6000.0,0.6804834,-1.2411932,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Jalama HQ,0.017,dry_light,light_dry,0,1,nan,2000.0,0.8458379,-0.7487807,-44.04592514038086
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Little Cojo,0.544,dry_light,light_dry,0,1,nan,1636.3636,0.9234306,9.011531,16.565314110587625
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,2000.0,0.9860074,2.2980337,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.75629765,1.5,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,4181.8184,0.81044966,6.5113416,nan
train,2024,2,2024-02-18,2024-02-18 10:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.7758043,0.0,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Army Camp,0.051000000000000004,dry_light,light_dry,0,1,nan,1636.3636,0.7808449,3.4898868,68.42915217081705
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.9553205,3.5,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.86402416,7.570437,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Cojo HQ,0.33999999999999997,dry_light,light_dry,0,1,nan,1636.3636,0.98872334,9.813683,28.863772223977485
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,7818.1816,0.79638255,6.697568,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,2000.0,0.8886308,-1.3971765,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Little Cojo,0.493,dry_light,light_dry,0,1,nan,2000.0,0.9575223,16.108894,32.67524208548586
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.9554383,5.438563,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.8096254,3.4887943,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8081033,3.0327654,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.76561683,5.6076384,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.79064524,6.5007486,nan
train,2024,2,2024-02-18,2024-02-18 11:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,1,nan,5636.364,0.5968562,0.3739837,nan
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Army Camp,0.11900000000000001,dry_light,light_dry,0,1,nan,7818.1816,0.725089,-2.395565,-20.130798596293985
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Bunker Hill,0.017,dry_light,light_dry,0,1,nan,909.0909,1.0516666,-7.5,-441.17647058823525
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.8799307,-4.0,nan
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Cojo HQ,0.051000000000000004,dry_light,light_dry,0,1,nan,545.4545,1.035,-8.0,-156.8627450980392
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,6727.273,0.7654519,2.6025963,nan
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Jalama HQ,0.051000000000000004,dry_light,light_dry,0,1,nan,1272.7273,0.778467,-3.9946096,-78.325678320492
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Little Cojo,0.49300000000000005,dry_light,light_dry,0,1,nan,181.81818,0.96404874,-4.22164,-8.56316452335876
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,nan,nan,nan,nan
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Oaks,0.254,dry_light,light_dry,0,1,nan,1636.3636,0.8410444,0.39527577,1.5562038252672812
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,909.0909,0.87702924,-6.4999995,nan
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,3818.182,0.7323558,1.8292589,nan
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Repeator,0.017,dry_light,light_dry,0,1,nan,2727.2727,0.7365286,-0.5,-29.41176470588235
train,2024,2,2024-02-18,2024-02-18 12:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,1,nan,4181.8184,0.5771354,4.4791794,17.634564497339444
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Army Camp,0.017,dry_light,light_dry,0,1,nan,1272.7273,0.87014747,-0.5,-29.41176470588235
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,909.0909,0.9811199,-9.745266,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.83250237,1.48682,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,nan,nan,nan,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,7818.1816,0.75159585,-5.02883,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Jalama HQ,0.017,dry_light,light_dry,0,1,nan,1272.7273,0.8726526,-5.0,-294.11764705882354
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Little Cojo,0.49300000000000005,dry_light,light_dry,0,1,nan,1272.7273,0.92895204,-7.593598,-15.402835474536577
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,181.81818,0.94761634,-10.617656,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.82030034,0.0,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.83557785,-4.5,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.80186063,-1.0,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,6363.636,0.7223819,1.4999999,nan
train,2024,2,2024-02-18,2024-02-18 13:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,1,nan,7090.909,0.5905269,-2.7120838,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Army Camp,0.017,dry_light,light_dry,0,1,nan,1636.3636,0.77538747,-1.6444557,-96.73268654767205
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.8914422,-6.5,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.79799056,-0.361418,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,181.81818,0.98743874,-9.0,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,7818.1816,0.7596059,-5.16537,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.78966564,-4.625576,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Little Cojo,0.527,dry_light,light_dry,0,1,nan,545.4545,0.8869803,-9.0,-17.077798861480076
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,nan,nan,nan,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8871607,-0.27634752,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.6846134,-2.5106583,nan
train,2024,2,2024-02-18,2024-02-18 14:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,4909.091,0.8124679,0.0,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Army Camp,0.034,dry_light,light_dry,0,1,nan,7818.1816,0.8213644,-2.3361366,-68.70989939745735
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,909.0909,0.9591419,-7.5,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.82874185,-0.48236257,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,181.81818,0.99833333,-11.0,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,7818.1816,0.766032,-2.5,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.7929763,-2.5,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Little Cojo,0.42500000000000004,dry_light,light_dry,0,1,nan,545.4545,1.0516666,-10.0,-23.52941176470588
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,nan,nan,nan,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,7818.1816,0.8540123,0.7799119,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.67164,-4.0,nan
train,2024,2,2024-02-18,2024-02-18 15:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,2000.0,0.74198127,-4.0,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Army Camp,0.017,dry_light,light_dry,0,1,nan,2000.0,0.78121203,-1.7393208,-102.31298558852251
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,545.4545,0.92022455,-7.4895816,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8917074,0.0,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,545.4545,1.0077473,-4.698265,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.83786863,-5.0,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Little Cojo,0.374,dry_light,light_dry,0,1,nan,1272.7273,0.94335645,-3.2836208,-8.779734851204775
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.9775173,-6.0425315,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.81684226,-1.114831,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.8782778,-7.6829486,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.7939491,-4.518232,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,2000.0,0.7641996,-1.0,nan
train,2024,2,2024-02-18,2024-02-18 16:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.5237522,3.5000002,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Army Camp,0.017,dry_light,light_dry,0,1,nan,6363.636,0.78518814,-3.6621552,-215.42089125689336
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,909.0909,0.95980585,-5.5,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8788422,0.5,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,545.4545,1.0339535,-9.246957,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8515118,-4.937421,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Little Cojo,0.306,dry_light,light_dry,0,1,nan,909.0909,0.95613456,-7.3291845,-23.951583438449436
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,181.81818,0.95787895,-9.0,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.802652,1.0,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Quarry,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.8810593,-7.0678663,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,7454.5454,0.8007346,-6.5,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,4909.091,0.76372206,-4.0,nan
train,2024,2,2024-02-18,2024-02-18 17:00:00,Dangermond_Tinta,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.55679286,2.0,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Army Camp,0.051,dry_light,light_dry,0,1,nan,2000.0,0.7444553,0.7347832,14.407513188380822
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.9718075,-2.0880802,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Cojo Gate,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.81436956,-1.0,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,1272.7273,1.0013664,0.6899133,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Jalama HQ,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.7767257,-1.3407807,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Little Cojo,0.17,dry_light,light_dry,0,1,nan,1636.3636,0.9498912,-1.004983,-5.911664401783662
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.9741701,-4.571927,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8617407,-0.33014676,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,7454.5454,0.8049027,0.5359525,nan
train,2024,2,2024-02-18,2024-02-18 18:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.78448695,1.7429384,nan
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Army Camp,0.357,dry_light,light_dry,0,1,nan,7090.909,0.79727644,2.188186,6.12937235364727
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,909.0909,0.90297645,1.5928986,nan
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Cojo Gate,0.017,dry_light,light_dry,0,1,nan,1636.3636,0.81878567,-3.9826477,-234.2733916114358
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.9490763,2.937845,nan
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Jalachichi,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.8008806,2.2232213,nan
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Jalama HQ,0.187,dry_light,light_dry,0,1,nan,1272.7273,0.85888463,0.6861664,3.6693390677956974
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Little Cojo,0.15300000000000002,dry_light,light_dry,0,1,nan,1272.7273,0.95205003,2.640345,17.257157494040094
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,545.4545,0.9813009,3.58567,nan
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Oaks,0.254,dry_light,light_dry,0,1,nan,1636.3636,0.7984712,0.74638826,2.9385364431095873
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.84911305,6.526702,nan
train,2024,2,2024-02-18,2024-02-18 19:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.7776653,3.3424165,nan
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Army Camp,0.34,dry_light,light_dry,0,1,nan,1636.3636,0.8143968,3.6045725,10.601683925179874
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,545.4545,0.9373234,-1.517834,nan
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Cojo Gate,0.017,dry_light,light_dry,0,1,nan,1636.3636,0.80454195,-3.0,-176.47058823529412
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.95960367,-1.9838597,nan
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Jalachichi,0.204,dry_light,light_dry,0,1,nan,181.81818,0.7459402,10.552327,51.7270939022887
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Jalama HQ,0.221,dry_light,light_dry,0,1,nan,181.81818,0.8000303,-0.55352867,-2.5046545995306646
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Little Cojo,0.10200000000000001,dry_light,light_dry,0,1,nan,1272.7273,0.9503316,-0.20736627,-2.0330026745796204
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,1636.3636,0.9138064,-4.067781,nan
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Oaks,0.0,dry_light,light_dry,0,1,nan,2000.0,0.87071913,2.5966182,nan
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,181.81818,0.8989821,7.5314474,nan
train,2024,2,2024-02-18,2024-02-18 20:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,545.4545,0.8411111,5.8173823,nan
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Army Camp,0.391,dry_light,light_dry,0,1,nan,6363.636,0.8008221,3.8377326,9.81517277105385
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Bunker Hill,0.0,dry_light,light_dry,0,1,nan,7454.5454,0.9472443,5.1232367,nan
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Cojo Gate,0.085,dry_light,light_dry,0,1,nan,7090.909,0.85497516,1.4210235,16.71792338876163
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Cojo HQ,0.0,dry_light,light_dry,0,1,nan,2363.6365,0.92601943,6.8582525,nan
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Jalachichi,0.17,dry_light,light_dry,0,1,nan,181.81818,0.8265583,12.222719,71.89834819120519
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Jalama HQ,0.374,dry_light,light_dry,0,1,nan,1636.3636,0.8153894,5.1693707,13.821846661083201
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Little Cojo,0.22100000000000003,dry_light,light_dry,0,1,nan,7090.909,0.90083826,10.0543375,45.49473982590895
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_North Beach,0.0,dry_light,light_dry,0,1,nan,6727.273,0.9524736,10.437877,nan
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Oaks,0.254,dry_light,light_dry,0,1,nan,6363.636,0.8148411,3.7906299,14.923739621019738
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Quarry,0.034,dry_light,light_dry,0,1,nan,6363.636,0.87662977,4.351192,127.976235221414
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Ramajal,0.0,dry_light,light_dry,0,1,nan,181.81818,0.8765326,9.38792,nan
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Repeator,0.0,dry_light,light_dry,0,1,nan,1272.7273,0.8397046,6.1830096,nan
train,2024,2,2024-02-18,2024-02-18 21:00:00,Dangermond_Tinta,0.254,dry_light,light_dry,0,1,nan,6363.636,0.68037164,7.0,27.559055118110237
train,2024,2,2024-02-18,2024-02-18 22:00:00,Dangermond_Army Camp,2.295,moderate,stratiform_mid,0,1,5636.364,5636.364,0.8906113,43.69777,19.040422294134668
train,2024,2,2024-02-18,2024-02-18 22:00:00,Dangermond_Bunker Hill,9.537,heavy,convective_deep,0,1,6000.0,4545.4546,0.9570309,43.597736,4.571430885880526
train,2024,2,2024-02-18,2024-02-18 22:00:00,Dangermond_Cojo Gate,1.887,moderate,stratiform_mid,0,1,5636.364,6000.0,0.9232263,42.432827,22.486924746078223
